--_curl_--http://www.wunderground.com/history/airport/MIA/1992/08/1/DailyHistory.html?&format=1

TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC<br />
TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC<br />
12:00 AM,82.9,78.1,85,30.14,7.0,East,9.2,-,N/A,Rain-Thunderstorm,Thunderstorms and Rain,100,1992-08-08 04:00:00<br />
12:14 AM,-9999,-9999,N/A,30.13,7.0,East,9.2,-,N/A,Thunderstorm,Thunderstorm,100,1992-08-08 04:14:00<br />
1:00 AM,82.0,75.9,82,30.13,7.0,ESE,5.8,-,N/A,Rain-Thunderstorm,Thunderstorms and Rain,120,1992-08-08 05:00:00<br />
1:18 AM,-9999,-9999,N/A,30.13,7.0,WNW,6.9,-,N/A,,Scattered Clouds,290,1992-08-08 05:18:00<br />
2:00 AM,80.1,75.9,87,30.12,7.0,North,4.6,-,N/A,,Scattered Clouds,360,1992-08-08 06:00:00<br />
3:00 AM,79.0,75.9,90,30.10,7.0,East,5.8,-,N/A,,Scattered Clouds,90,1992-08-08 07:00:00<br />
4:00 AM,81.0,77.0,88,30.08,7.0,ESE,6.9,-,N/A,,Scattered Clouds,120,1992-08-08 08:00:00<br />
5:00 AM,82.0,73.9,76,30.08,7.0,SE,10.4,-,N/A,,Scattered Clouds,130,1992-08-08 09:00:00<br />
6:00 AM,82.0,73.9,76,30.09,7.0,SE,9.2,-,N/A,,Mostly Cloudy,140,1992-08-08 10:00:00<br />
7:00 AM,82.0,75.0,79,30.09,7.0,SE,8.1,-,N/A,,Mostly Cloudy,130,1992-08-08 11:00:00<br />
8:00 AM,82.0,75.0,79,30.11,7.0,East,6.9,-,N/A,,Mostly Cloudy,90,1992-08-08 12:00:00<br />
9:00 AM,84.9,75.0,72,30.12,7.0,SE,11.5,-,N/A,,Mostly Cloudy,140,1992-08-08 13:00:00<br />
10:00 AM,87.1,75.0,67,30.14,7.0,SE,11.5,-,N/A,,Mostly Cloudy,140,1992-08-08 14:00:00<br />
11:00 AM,87.1,73.9,65,30.16,7.0,SSE,11.5,-,N/A,,Mostly Cloudy,150,1992-08-08 15:00:00<br />
12:00 PM,87.1,73.0,63,30.17,7.0,SE,8.1,-,N/A,,Mostly Cloudy,140,1992-08-08 16:00:00<br />
1:00 PM,87.1,73.9,65,30.16,7.0,SE,13.8,-,N/A,,Mostly Cloudy,130,1992-08-08 17:00:00<br />
2:00 PM,88.0,73.9,63,30.15,7.0,ESE,8.1,-,N/A,,Mostly Cloudy,110,1992-08-08 18:00:00<br />
3:00 PM,87.1,73.0,63,30.14,7.0,SE,9.2,-,N/A,,Mostly Cloudy,130,1992-08-08 19:00:00<br />
4:00 PM,87.1,72.0,61,30.12,7.0,SE,11.5,-,N/A,,Mostly Cloudy,130,1992-08-08 20:00:00<br />
5:00 PM,89.1,73.9,61,30.09,7.0,ESE,9.2,-,N/A,,Mostly Cloudy,120,1992-08-08 21:00:00<br />
6:00 PM,88.0,73.0,61,30.09,7.0,East,11.5,-,N/A,,Scattered Clouds,90,1992-08-08 22:00:00<br />
7:00 PM,86.0,73.0,65,30.09,7.0,ENE,13.8,-,N/A,,Scattered Clouds,70,1992-08-08 23:00:00<br />
8:00 PM,84.0,73.0,69,30.11,7.0,NE,11.5,-,N/A,,Partly Cloudy,50,1992-08-09 00:00:00<br />
9:00 PM,84.0,75.0,74,30.14,7.0,ENE,9.2,-,N/A,,Scattered Clouds,60,1992-08-09 01:00:00<br />
10:00 PM,82.9,75.0,77,30.14,7.0,ENE,9.2,-,N/A,,Scattered Clouds,60,1992-08-09 02:00:00<br />
11:00 PM,82.9,75.0,77,30.15,7.0,NE,10.4,-,N/A,,Scattered Clouds,50,1992-08-09 03:00:00<br />
--_curl_--http://www.wunderground.com/history/airport/MIA/1992/08/9/DailyHistory.html?&format=1

TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC<br />
12:00 AM,82.0,75.0,79,30.14,7.0,NE,8.1,-,N/A,,Scattered Clouds,50,1992-08-09 04:00:00<br />
1:00 AM,82.9,75.0,77,30.14,7.0,East,9.2,-,N/A,,Scattered Clouds,100,1992-08-09 05:00:00<br />
2:00 AM,81.0,75.9,85,30.12,7.0,East,9.2,-,N/A,,Scattered Clouds,90,1992-08-09 06:00:00<br />
3:00 AM,81.0,75.9,85,30.11,7.0,ESE,9.2,-,N/A,,Scattered Clouds,110,1992-08-09 07:00:00<br />
4:00 AM,80.1,73.9,81,30.08,7.0,ESE,6.9,-,N/A,,Partly Cloudy,110,1992-08-09 08:00:00<br />
5:00 AM,80.1,75.0,85,30.07,7.0,NNE,6.9,-,N/A,,Partly Cloudy,20,1992-08-09 09:00:00<br />
6:00 AM,80.1,75.0,85,30.09,7.0,North,5.8,-,N/A,,Partly Cloudy,350,1992-08-09 10:00:00<br />
7:00 AM,80.1,75.9,87,30.09,7.0,NNW,3.5,-,N/A,,Scattered Clouds,340,1992-08-09 11:00:00<br />
8:00 AM,82.0,75.9,82,30.11,7.0,NNE,6.9,-,N/A,,Mostly Cloudy,20,1992-08-09 12:00:00<br />
9:00 AM,84.9,75.9,74,30.12,7.0,ESE,4.6,-,N/A,,Mostly Cloudy,110,1992-08-09 13:00:00<br />
9:55 AM,-9999,-9999,N/A,30.14,7.0,East,8.1,-,N/A,,Mostly Cloudy,90,1992-08-09 13:55:00<br />
10:00 AM,84.9,73.0,67,30.14,7.0,East,8.1,-,N/A,,Mostly Cloudy,100,1992-08-09 14:00:00<br />
10:05 AM,-9999,-9999,N/A,30.14,7.0,ENE,12.7,-,N/A,Thunderstorm,Thunderstorm,60,1992-08-09 14:05:00<br />
10:19 AM,-9999,-9999,N/A,30.15,2.0,NE,19.6,-,N/A,Rain-Thunderstorm,Thunderstorms and Rain,40,1992-08-09 14:19:00<br />
10:34 AM,-9999,-9999,N/A,30.14,7.0,NNE,4.6,-,N/A,,Mostly Cloudy,30,1992-08-09 14:34:00<br />
11:00 AM,82.0,72.0,71,30.14,7.0,WSW,3.5,-,0.43,,Mostly Cloudy,240,1992-08-09 15:00:00<br />
12:00 PM,84.9,73.9,69,30.14,7.0,SSE,8.1,-,N/A,,Mostly Cloudy,150,1992-08-09 16:00:00<br />
1:00 PM,84.0,71.1,65,30.14,7.0,East,6.9,-,N/A,,Overcast,80,1992-08-09 17:00:00<br />
2:00 PM,84.0,73.0,69,30.14,7.0,East,8.1,-,N/A,,Mostly Cloudy,100,1992-08-09 18:00:00<br />
3:00 PM,87.1,71.1,59,30.09,7.0,East,9.2,-,N/A,,Mostly Cloudy,90,1992-08-09 19:00:00<br />
4:00 PM,86.0,72.0,63,30.04,7.0,ENE,9.2,-,N/A,,Mostly Cloudy,70,1992-08-09 20:00:00<br />
5:00 PM,84.0,73.0,69,30.07,7.0,East,11.5,-,N/A,,Mostly Cloudy,100,1992-08-09 21:00:00<br />
6:00 PM,86.0,70.0,59,30.07,7.0,ENE,10.4,-,N/A,,Mostly Cloudy,70,1992-08-09 22:00:00<br />
7:00 PM,84.0,71.1,65,30.06,7.0,NNE,10.4,-,N/A,,Overcast,30,1992-08-09 23:00:00<br />
8:00 PM,84.0,70.0,63,30.06,7.0,ENE,10.4,-,N/A,,Mostly Cloudy,60,1992-08-10 00:00:00<br />
9:00 PM,82.0,70.0,67,30.07,7.0,ENE,9.2,-,N/A,,Mostly Cloudy,60,1992-08-10 01:00:00<br />
10:00 PM,82.0,72.0,71,30.08,7.0,NE,8.1,-,N/A,,Scattered Clouds,50,1992-08-10 02:00:00<br />
11:00 PM,81.0,73.0,77,30.11,7.0,North,5.8,-,N/A,,Scattered Clouds,350,1992-08-10 03:00:00<br />
--_curl_--http://www.wunderground.com/history/airport/MIA/1992/08/10/DailyHistory.html?&format=1

TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC<br />
12:00 AM,79.0,73.0,82,30.09,7.0,NNW,5.8,-,N/A,,Scattered Clouds,340,1992-08-10 04:00:00<br />
12:57 AM,-9999,-9999,N/A,30.09,7.0,NNW,4.6,-,N/A,,Mostly Cloudy,330,1992-08-10 04:57:00<br />
1:00 AM,78.1,73.9,87,30.09,7.0,NNW,4.6,-,N/A,,Scattered Clouds,340,1992-08-10 05:00:00<br />
1:59 AM,-9999,-9999,N/A,30.06,7.0,NNW,5.8,-,N/A,,Scattered Clouds,330,1992-08-10 05:59:00<br />
2:00 AM,78.1,75.0,90,30.06,7.0,NW,5.8,-,N/A,,Mostly Cloudy,320,1992-08-10 06:00:00<br />
3:00 AM,77.0,75.0,94,30.04,7.0,North,5.8,-,N/A,,Scattered Clouds,360,1992-08-10 07:00:00<br />
4:00 AM,77.0,75.0,94,30.03,7.0,North,8.1,-,0.01,,Mostly Cloudy,360,1992-08-10 08:00:00<br />
5:00 AM,77.0,73.0,88,30.03,7.0,NNW,3.5,-,N/A,,Overcast,340,1992-08-10 09:00:00<br />
6:00 AM,77.0,73.9,90,30.01,7.0,NNW,3.5,-,N/A,,Mostly Cloudy,330,1992-08-10 10:00:00<br />
7:00 AM,77.0,73.9,90,30.01,7.0,North,5.8,-,N/A,,Mostly Cloudy,360,1992-08-10 11:00:00<br />
8:00 AM,78.1,75.0,90,30.02,7.0,NNE,6.9,-,N/A,,Mostly Cloudy,30,1992-08-10 12:00:00<br />
9:00 AM,82.0,73.9,76,30.03,7.0,NNE,5.8,-,N/A,,Mostly Cloudy,30,1992-08-10 13:00:00<br />
10:00 AM,84.9,73.9,69,30.04,7.0,ESE,9.2,-,N/A,,Partly Cloudy,110,1992-08-10 14:00:00<br />
11:00 AM,87.1,73.0,63,30.04,7.0,East,9.2,-,N/A,,Partly Cloudy,90,1992-08-10 15:00:00<br />
12:00 PM,88.0,73.9,63,30.05,7.0,East,9.2,-,N/A,,Scattered Clouds,90,1992-08-10 16:00:00<br />
1:00 PM,89.1,73.0,59,30.04,7.0,ESE,11.5,-,N/A,,Mostly Cloudy,120,1992-08-10 17:00:00<br />
2:00 PM,88.0,73.0,61,30.04,7.0,SSE,13.8,-,N/A,,Mostly Cloudy,150,1992-08-10 18:00:00<br />
3:00 PM,89.1,73.9,61,30.01,7.0,SE,11.5,20.7,N/A,,Scattered Clouds,130,1992-08-10 19:00:00<br />
4:00 PM,88.0,72.0,59,30.01,7.0,ESE,12.7,-,N/A,,Scattered Clouds,120,1992-08-10 20:00:00<br />
5:00 PM,88.0,73.9,63,29.99,7.0,ESE,9.2,-,N/A,,Scattered Clouds,110,1992-08-10 21:00:00<br />
6:00 PM,88.0,73.0,61,29.98,7.0,ESE,9.2,-,N/A,,Partly Cloudy,110,1992-08-10 22:00:00<br />
7:00 PM,86.0,72.0,63,29.99,7.0,ESE,9.2,-,N/A,,Scattered Clouds,110,1992-08-10 23:00:00<br />
8:00 PM,84.0,73.0,69,30.00,7.0,ESE,9.2,-,N/A,,Mostly Cloudy,120,1992-08-11 00:00:00<br />
9:00 PM,82.0,75.0,79,30.01,7.0,SE,9.2,-,N/A,,Scattered Clouds,130,1992-08-11 01:00:00<br />
10:00 PM,81.0,73.9,79,30.04,7.0,NNW,5.8,-,N/A,,Unknown,330,1992-08-11 02:00:00<br />
11:00 PM,81.0,73.9,79,30.04,7.0,West,3.5,-,N/A,,Scattered Clouds,260,1992-08-11 03:00:00<br />
--_curl_--http://www.wunderground.com/history/airport/MIA/1992/08/11/DailyHistory.html?&format=1

TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC<br />
12:00 AM,81.0,73.9,79,30.04,7.0,NW,4.6,-,N/A,,Scattered Clouds,310,1992-08-11 04:00:00<br />
1:00 AM,79.0,73.9,84,30.01,7.0,WNW,5.8,-,N/A,,Scattered Clouds,290,1992-08-11 05:00:00<br />
2:00 AM,80.1,73.9,81,29.99,7.0,North,4.6,-,N/A,,Scattered Clouds,350,1992-08-11 06:00:00<br />
3:00 AM,79.0,73.9,84,29.99,7.0,NNE,4.6,-,N/A,,Scattered Clouds,30,1992-08-11 07:00:00<br />
4:00 AM,79.0,73.0,82,29.98,7.0,North,4.6,-,N/A,,Scattered Clouds,360,1992-08-11 08:00:00<br />
5:00 AM,78.1,73.9,87,29.98,7.0,North,3.5,-,N/A,,Scattered Clouds,360,1992-08-11 09:00:00<br />
5:56 AM,-9999,-9999,N/A,29.98,7.0,NE,6.9,-,N/A,Thunderstorm,Thunderstorm,40,1992-08-11 09:56:00<br />
6:00 AM,79.0,73.9,84,29.99,7.0,NE,4.6,-,N/A,,Scattered Clouds,50,1992-08-11 10:00:00<br />
6:56 AM,-9999,-9999,N/A,29.99,7.0,East,2.3,-,N/A,,Mostly Cloudy,90,1992-08-11 10:56:00<br />
7:00 AM,79.0,73.0,82,29.99,7.0,East,3.5,-,N/A,Rain-Thunderstorm,Thunderstorms and Rain,100,1992-08-11 11:00:00<br />
8:00 AM,82.9,75.0,77,30.01,7.0,NNE,4.6,-,N/A,,Scattered Clouds,30,1992-08-11 12:00:00<br />
9:00 AM,84.0,75.0,74,30.02,7.0,SE,5.8,-,N/A,,Mostly Cloudy,130,1992-08-11 13:00:00<br />
10:00 AM,87.1,75.0,67,30.04,7.0,ESE,11.5,-,N/A,,Mostly Cloudy,120,1992-08-11 14:00:00<br />
11:00 AM,87.1,75.0,67,30.04,7.0,ESE,13.8,-,N/A,,Mostly Cloudy,120,1992-08-11 15:00:00<br />
11:45 AM,-9999,-9999,N/A,30.05,7.0,SSE,16.1,-,N/A,,Mostly Cloudy,150,1992-08-11 15:45:00<br />
12:00 PM,88.0,73.9,63,30.04,7.0,SE,17.3,-,N/A,,Mostly Cloudy,130,1992-08-11 16:00:00<br />
12:25 PM,-9999,-9999,N/A,30.06,7.0,SSW,13.8,-,N/A,,Mostly Cloudy,200,1992-08-11 16:25:00<br />
1:00 PM,87.1,73.9,65,30.05,7.0,South,11.5,-,0.03,,Mostly Cloudy,180,1992-08-11 17:00:00<br />
2:00 PM,89.1,72.0,57,30.04,7.0,SSE,16.1,-,N/A,,Mostly Cloudy,160,1992-08-11 18:00:00<br />
3:00 PM,89.1,72.0,57,30.02,7.0,SE,18.4,-,N/A,,Mostly Cloudy,140,1992-08-11 19:00:00<br />
4:00 PM,88.0,70.0,55,30.02,7.0,SE,11.5,-,N/A,,Mostly Cloudy,140,1992-08-11 20:00:00<br />
5:00 PM,88.0,72.0,59,30.01,7.0,SE,11.5,-,N/A,,Mostly Cloudy,140,1992-08-11 21:00:00<br />
6:00 PM,86.0,73.0,65,30.01,7.0,ESE,16.1,-,N/A,,Mostly Cloudy,110,1992-08-11 22:00:00<br />
7:00 PM,84.0,73.0,69,30.01,7.0,ESE,11.5,-,N/A,,Mostly Cloudy,110,1992-08-11 23:00:00<br />
8:00 PM,82.9,73.0,72,30.01,7.0,East,11.5,-,N/A,,Mostly Cloudy,90,1992-08-12 00:00:00<br />
9:00 PM,82.0,73.0,74,30.03,7.0,SE,12.7,-,N/A,,Scattered Clouds,130,1992-08-12 01:00:00<br />
10:00 PM,82.0,73.0,74,30.06,7.0,East,10.4,-,N/A,,Scattered Clouds,100,1992-08-12 02:00:00<br />
11:00 PM,82.0,73.9,76,30.06,7.0,SE,9.2,-,N/A,,Scattered Clouds,130,1992-08-12 03:00:00<br />
--_curl_--http://www.wunderground.com/history/airport/MIA/1992/08/12/DailyHistory.html?&format=1

TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC<br />
12:00 AM,82.0,73.0,74,30.07,7.0,East,10.4,-,N/A,,Scattered Clouds,100,1992-08-12 04:00:00<br />
1:00 AM,82.0,75.0,79,30.04,7.0,ESE,9.2,-,N/A,,Scattered Clouds,110,1992-08-12 05:00:00<br />
2:00 AM,82.0,75.0,79,30.04,7.0,ESE,9.2,-,N/A,,Scattered Clouds,120,1992-08-12 06:00:00<br />
3:00 AM,82.0,73.0,74,30.03,7.0,SE,10.4,-,N/A,,Scattered Clouds,140,1992-08-12 07:00:00<br />
4:00 AM,81.0,75.0,82,30.03,7.0,SE,9.2,-,N/A,,Scattered Clouds,140,1992-08-12 08:00:00<br />
5:00 AM,81.0,75.0,82,30.03,7.0,SE,9.2,-,N/A,,Scattered Clouds,130,1992-08-12 09:00:00<br />
6:00 AM,82.0,75.0,79,30.03,7.0,SE,11.5,-,N/A,,Scattered Clouds,130,1992-08-12 10:00:00<br />
7:00 AM,82.9,75.9,79,30.04,7.0,SE,11.5,-,N/A,,Scattered Clouds,140,1992-08-12 11:00:00<br />
8:00 AM,84.0,75.9,76,30.06,7.0,SE,10.4,-,N/A,,Scattered Clouds,130,1992-08-12 12:00:00<br />
9:00 AM,84.9,75.9,74,30.06,7.0,ESE,11.5,-,N/A,,Mostly Cloudy,110,1992-08-12 13:00:00<br />
10:00 AM,86.0,75.9,72,30.07,7.0,ESE,11.5,-,N/A,,Mostly Cloudy,120,1992-08-12 14:00:00<br />
11:00 AM,87.1,75.9,69,30.09,7.0,SE,11.5,-,N/A,,Mostly Cloudy,140,1992-08-12 15:00:00<br />
12:00 PM,88.0,75.0,65,30.09,7.0,ESE,13.8,-,N/A,,Mostly Cloudy,120,1992-08-12 16:00:00<br />
1:00 PM,88.0,75.9,67,30.09,7.0,SSE,16.1,-,N/A,,Mostly Cloudy,150,1992-08-12 17:00:00<br />
2:00 PM,89.1,75.9,65,30.07,7.0,SE,13.8,-,N/A,,Mostly Cloudy,130,1992-08-12 18:00:00<br />
3:00 PM,90.0,75.9,63,30.07,7.0,SE,13.8,-,N/A,,Mostly Cloudy,130,1992-08-12 19:00:00<br />
4:00 PM,90.0,75.9,63,30.06,7.0,ESE,16.1,-,N/A,,Mostly Cloudy,120,1992-08-12 20:00:00<br />
5:00 PM,87.1,77.0,72,30.04,7.0,ESE,17.3,-,N/A,,Mostly Cloudy,120,1992-08-12 21:00:00<br />
6:00 PM,86.0,77.0,74,30.06,7.0,SE,11.5,-,N/A,,Mostly Cloudy,140,1992-08-12 22:00:00<br />
7:00 PM,84.9,77.0,77,30.07,7.0,SE,12.7,-,N/A,,Mostly Cloudy,140,1992-08-12 23:00:00<br />
8:00 PM,84.9,75.9,74,30.07,7.0,SE,9.2,-,N/A,,Mostly Cloudy,140,1992-08-13 00:00:00<br />
9:00 PM,84.0,75.0,74,30.09,7.0,ESE,9.2,-,N/A,,Scattered Clouds,120,1992-08-13 01:00:00<br />
10:00 PM,82.9,77.0,82,30.11,7.0,SSE,6.9,-,N/A,,Scattered Clouds,150,1992-08-13 02:00:00<br />
11:00 PM,82.0,77.0,85,30.12,7.0,East,6.9,-,N/A,,Partly Cloudy,100,1992-08-13 03:00:00<br />
--_curl_--http://www.wunderground.com/history/airport/MIA/1992/08/13/DailyHistory.html?&format=1

TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC<br />
12:00 AM,84.0,77.0,79,30.14,7.0,East,6.9,-,N/A,,Mostly Cloudy,100,1992-08-13 04:00:00<br />
1:00 AM,82.9,77.0,82,30.12,7.0,ESE,6.9,-,N/A,,Mostly Cloudy,110,1992-08-13 05:00:00<br />
2:00 AM,82.0,75.0,79,30.11,7.0,East,5.8,-,N/A,,Mostly Cloudy,80,1992-08-13 06:00:00<br />
3:00 AM,82.0,75.9,82,30.09,7.0,ESE,8.1,-,N/A,,Mostly Cloudy,120,1992-08-13 07:00:00<br />
4:00 AM,82.0,77.0,85,30.09,7.0,SE,6.9,-,N/A,,Mostly Cloudy,130,1992-08-13 08:00:00<br />
5:00 AM,82.0,75.0,79,30.08,7.0,ESE,8.1,-,N/A,,Partly Cloudy,120,1992-08-13 09:00:00<br />
6:00 AM,82.0,75.0,79,30.09,7.0,ESE,5.8,-,N/A,,Scattered Clouds,120,1992-08-13 10:00:00<br />
7:00 AM,82.0,75.0,79,30.09,7.0,SE,5.8,-,N/A,,Mostly Cloudy,130,1992-08-13 11:00:00<br />
8:00 AM,84.0,78.1,82,30.09,7.0,SE,9.2,-,N/A,,Mostly Cloudy,130,1992-08-13 12:00:00<br />
9:00 AM,86.0,77.0,74,30.11,7.0,SE,15.0,-,N/A,,Mostly Cloudy,130,1992-08-13 13:00:00<br />
10:00 AM,87.1,77.0,72,30.11,7.0,ESE,19.6,-,N/A,,Mostly Cloudy,120,1992-08-13 14:00:00<br />
10:37 AM,-9999,-9999,N/A,30.12,7.0,SE,16.1,-,N/A,Thunderstorm,Thunderstorm,140,1992-08-13 14:37:00<br />
11:00 AM,88.0,78.1,72,30.12,7.0,SE,20.7,-,N/A,Rain-Thunderstorm,Thunderstorms and Rain,140,1992-08-13 15:00:00<br />
11:33 AM,-9999,-9999,N/A,30.13,7.0,ESE,10.4,-,N/A,,Mostly Cloudy,110,1992-08-13 15:33:00<br />
12:00 PM,82.0,73.0,74,30.14,7.0,East,11.5,-,N/A,,Mostly Cloudy,90,1992-08-13 16:00:00<br />
1:00 PM,84.9,78.1,80,30.12,7.0,SE,10.4,-,N/A,,Overcast,130,1992-08-13 17:00:00<br />
2:00 PM,87.1,77.0,72,30.11,7.0,SE,16.1,-,N/A,,Mostly Cloudy,140,1992-08-13 18:00:00<br />
3:00 PM,88.0,77.0,70,30.09,7.0,South,13.8,-,N/A,,Mostly Cloudy,170,1992-08-13 19:00:00<br />
4:00 PM,88.0,78.1,72,30.06,7.0,SE,16.1,-,N/A,,Mostly Cloudy,140,1992-08-13 20:00:00<br />
5:00 PM,89.1,75.9,65,30.06,7.0,SE,15.0,-,N/A,,Mostly Cloudy,140,1992-08-13 21:00:00<br />
6:00 PM,88.0,78.1,72,30.06,7.0,SSE,13.8,-,N/A,,Mostly Cloudy,160,1992-08-13 22:00:00<br />
7:00 PM,87.1,75.9,69,30.07,7.0,South,13.8,-,N/A,,Mostly Cloudy,170,1992-08-13 23:00:00<br />
8:00 PM,84.9,78.1,80,30.07,7.0,SSE,11.5,-,N/A,,Mostly Cloudy,150,1992-08-14 00:00:00<br />
9:00 PM,84.0,78.1,82,30.09,7.0,SSE,10.4,-,N/A,,Partly Cloudy,150,1992-08-14 01:00:00<br />
10:00 PM,84.0,78.1,82,30.12,7.0,SSE,9.2,-,N/A,,Mostly Cloudy,160,1992-08-14 02:00:00<br />
11:00 PM,84.0,78.1,82,30.14,7.0,SSE,12.7,-,N/A,,Mostly Cloudy,150,1992-08-14 03:00:00<br />
--_curl_--http://www.wunderground.com/history/airport/MIA/1992/08/14/DailyHistory.html?&format=1

TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC<br />
12:00 AM,84.0,78.1,82,30.14,7.0,SE,10.4,-,N/A,,Mostly Cloudy,130,1992-08-14 04:00:00<br />
1:00 AM,84.0,78.1,82,30.13,7.0,SSE,11.5,-,N/A,,Mostly Cloudy,150,1992-08-14 05:00:00<br />
2:00 AM,82.9,78.1,85,30.11,7.0,SE,8.1,-,N/A,,Mostly Cloudy,140,1992-08-14 06:00:00<br />
2:56 AM,-9999,-9999,N/A,30.10,7.0,South,9.2,-,N/A,Thunderstorm,Thunderstorm,190,1992-08-14 06:56:00<br />
3:00 AM,82.9,78.1,85,30.09,7.0,SSE,10.4,-,N/A,,Mostly Cloudy,150,1992-08-14 07:00:00<br />
3:35 AM,-9999,-9999,N/A,30.07,7.0,South,8.1,-,N/A,,Scattered Clouds,170,1992-08-14 07:35:00<br />
4:00 AM,82.0,78.1,88,30.07,7.0,SSE,9.2,-,N/A,,Partly Cloudy,160,1992-08-14 08:00:00<br />
5:00 AM,82.9,77.0,82,30.07,7.0,SSE,12.7,-,N/A,,Mostly Cloudy,160,1992-08-14 09:00:00<br />
6:00 AM,82.9,75.9,79,30.09,7.0,SSE,10.4,-,N/A,,Mostly Cloudy,160,1992-08-14 10:00:00<br />
7:00 AM,82.9,77.0,82,30.09,7.0,SSE,11.5,-,N/A,,Mostly Cloudy,150,1992-08-14 11:00:00<br />
8:00 AM,84.0,77.0,79,30.09,7.0,SSE,13.8,-,N/A,,Mostly Cloudy,150,1992-08-14 12:00:00<br />
9:00 AM,84.9,78.1,80,30.11,7.0,SE,13.8,-,N/A,Rain,Light Rain Showers,140,1992-08-14 13:00:00<br />
10:00 AM,86.0,77.0,74,30.12,7.0,SE,20.7,-,N/A,,Mostly Cloudy,130,1992-08-14 14:00:00<br />
10:40 AM,-9999,-9999,N/A,30.13,7.0,SE,13.8,-,N/A,,Mostly Cloudy,140,1992-08-14 14:40:00<br />
11:00 AM,87.1,75.0,67,30.14,7.0,SSE,15.0,-,N/A,,Mostly Cloudy,160,1992-08-14 15:00:00<br />
12:00 PM,89.1,75.9,65,30.13,7.0,SE,16.1,-,N/A,,Mostly Cloudy,140,1992-08-14 16:00:00<br />
1:00 PM,90.0,75.0,61,30.12,7.0,SSE,15.0,-,N/A,,Mostly Cloudy,160,1992-08-14 17:00:00<br />
2:00 PM,91.0,75.9,61,30.09,7.0,SSE,15.0,-,N/A,,Mostly Cloudy,150,1992-08-14 18:00:00<br />
3:00 PM,90.0,75.9,63,30.07,7.0,SSE,16.1,-,N/A,,Mostly Cloudy,160,1992-08-14 19:00:00<br />
4:00 PM,91.0,75.0,59,30.06,7.0,South,16.1,-,N/A,,Mostly Cloudy,170,1992-08-14 20:00:00<br />
5:00 PM,91.0,75.0,59,30.06,7.0,SE,15.0,-,N/A,,Mostly Cloudy,140,1992-08-14 21:00:00<br />
6:00 PM,89.1,75.0,63,30.06,7.0,SE,16.1,-,N/A,,Scattered Clouds,140,1992-08-14 22:00:00<br />
7:00 PM,87.1,75.0,67,30.06,7.0,SE,12.7,-,N/A,,Scattered Clouds,140,1992-08-14 23:00:00<br />
8:00 PM,84.9,75.9,74,30.07,7.0,SE,11.5,-,N/A,,Mostly Cloudy,140,1992-08-15 00:00:00<br />
9:00 PM,84.0,77.0,79,30.10,7.0,SE,9.2,-,N/A,,Mostly Cloudy,140,1992-08-15 01:00:00<br />
10:00 PM,84.0,77.0,79,30.11,7.0,SE,12.7,-,N/A,,Mostly Cloudy,140,1992-08-15 02:00:00<br />
11:00 PM,84.0,75.9,76,30.12,7.0,SSE,10.4,-,N/A,,Mostly Cloudy,160,1992-08-15 03:00:00<br />
--_curl_--http://www.wunderground.com/history/airport/MIA/1992/08/15/DailyHistory.html?&format=1

TimeEDT,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind Direction,Wind SpeedMPH,Gust SpeedMPH,PrecipitationIn,Events,Conditions,WindDirDegrees,DateUTC<br />
12:00 AM,82.9,77.0,82,30.14,7.0,South,5.8,-,N/A,,Mostly Cloudy,170,1992-08-15 04:00:00<br />
1:00 AM,82.0,77.0,85,30.12,7.0,South,4.6,-,N/A,,Overcast,190,1992-08-15 05:00:00<br />
